Exchange Date,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT,RIC,Description,Interval,Currency,FriendlyName
2016-08-08,60.6,58.5,58.67,60.42,1817,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-09,60.84,59.08,60.28,59.46,1759,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-10,60.84,58.31,60.28,58.73,3104,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-11,59.25,56.82,59.17,58.16,2011,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-12,58.99,57.62,58.15,58.17,1594,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-15,58.68,55.65,58.48,57.65,1896,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-16,59.69,57.18,57.37,59.47,1469,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-17,60.19,58,59.57,58,1801,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-18,59.44,57.85,58.38,58.72,1870,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-19,59.71,58.44,59.06,59.48,1033,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-22,59.96,59.45,59.5,59.61,672,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-23,61.2,60.29,60.5,60.9,918,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-24,60.95,60.37,60.95,60.8,782,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-25,60.75,58.4,60.75,59.48,1089,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-26,60.11,58.83,59.48,58.5,845,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-29,58.44,57.42,58,57.85,791,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-30,58.19,56.35,57.9,57.54,1162,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-08-31,57.88,56.58,57.84,57.13,177,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-01,56.5,54.71,55.24,56,1127,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-02,57.01,47.74,47.74,55.88,1323,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-05,56.75,55.6,56.6,55.95,791,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-06,56.95,55.81,55.81,56.3,858,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-07,56.67,54.96,56.1,54.95,2123,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-08,55.2,54.43,54.91,54.98,2354,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-09,55.31,54.61,54.61,55.04,520,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-12,55.53,53.75,55.39,53.93,1352,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-13,54.1,53.32,53.77,53.66,640,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-14,54.06,53.65,53.76,53.56,1041,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-15,,,,53.46,,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-16,53.7,53.49,53.49,53.36,50,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-19,53.4,51.83,51.83,53.13,666,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-20,54.5,53.41,53.55,54.12,1702,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-21,54.42,54.02,54.25,54.2,1590,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-22,56.23,54.45,54.5,55.6,1909,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-23,55.86,55.21,55.21,55.85,446,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-26,56.28,55.55,56.05,55.65,1488,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-27,55.3,54.73,55.26,55.08,1004,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-28,55.41,55,55.22,55.4,797,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-29,56.54,55.48,55.48,55.7,1393,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-09-30,55.69,54.8,55.69,54.99,504,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-03,,,,53.17,,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-04,57.68,52.69,57.68,53.29,3,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-05,57.94,53.11,54.02,53.24,84,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-06,54,52.96,53.2,53.16,150,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-07,53.03,52.25,52.53,53,26,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-10,53.98,52.42,52.71,54.37,772,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-11,55.3,54.08,54.08,55.05,649,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-12,55.5,54.48,54.79,55.05,1531,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-13,55.47,54.92,55.43,55.02,1457,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-14,56.78,54.86,54.86,55.92,1512,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-17,56.81,55.9,56.01,56.54,752,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-18,56.55,55.46,56.55,56.36,1552,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-19,57.37,55.81,56.37,56.65,882,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-20,57.2,56.43,56.43,57.21,1676,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-21,57.24,56.2,57.24,57.08,1352,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-24,57.69,56.4,56.5,57.62,1378,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-25,60.5,57.65,57.85,60.45,2296,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-26,60.77,59.28,60.01,60.04,3299,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-27,60.45,59.5,60.04,59.9,1574,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-28,62,59.4,59.97,61.67,1743,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-10-31,63.03,61.11,61.11,62.89,1011,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-01,62.54,60.83,61.52,62.22,2846,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-02,62.6,60.85,61.97,60.89,1579,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-03,62.15,60.92,61.33,62.28,1423,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-04,63.06,61.8,62.62,62.04,1251,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-07,65.5,61.44,62.36,65.21,3885,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-08,65.9,63.56,64.43,64.78,4181,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-09,69,64.34,64.36,69.56,2693,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-10,72.3,69.57,69.57,71.74,3666,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-11,77.51,71.99,72.72,78.57,2223,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-14,80.6,73.52,78,75.63,3883,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-15,76.4,67.62,75.29,68.5,2757,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-16,70.27,67,68.5,69.37,2517,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-17,69.52,66.71,69.23,68.98,2566,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-18,70.09,66.5,70.05,66.8,2969,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-21,67.75,65.3,66.75,65.79,2855,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-22,71.3,66.05,66.77,70.89,1012,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-23,72.16,70.8,71.4,72.14,961,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-24,76.2,70.7,71.22,74.23,1692,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-25,76.84,73.6,74,76.51,1464,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-28,78.11,74.98,76,77.39,1344,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-29,77.37,72.2,76.6,72.13,973,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-11-30,72.26,68,72.02,69.63,480,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-01,75.25,68.81,69.22,74.17,3213,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-02,74.07,69.32,73.26,72.78,3410,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-05,75.2,71.22,71.3,74.61,3541,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-06,75.79,73.68,75.05,74.67,3172,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-07,78.25,75.05,75.2,77.71,4414,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-08,77.5,75.62,77.5,77.56,1735,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-09,77.74,74,77.44,76.74,3604,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-12,80.58,75.5,77.07,78.97,2312,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-13,79.72,77.94,78.3,78.99,2047,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-14,77.86,75.84,77.86,76.75,2834,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-15,78.47,76,76.5,78.57,1498,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
2016-12-16,78.02,76,76.62,77.13,2151,-1,SZZFc2,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 2,daily,USD,SGX TSI Iron Ore - Second Month
